name,time,value
luminosity_ratio,1657991582352774714,100
luminosity_ratio,1657991591604040342,100
luminosity_ratio,1657991600865859907,100
luminosity_ratio,1657991610136660333,100
luminosity_ratio,1657991619387583739,100
luminosity_ratio,1657991628647695308,100
luminosity_ratio,1657991637908311876,100
luminosity_ratio,1657991647191030533,100
luminosity_ratio,1657991656466279937,100
luminosity_ratio,1657991665735982113,100
luminosity_ratio,1657991675003609503,100
luminosity_ratio,1657991684267766060,100
luminosity_ratio,1657991693515372938,100
luminosity_ratio,1657991702789762453,100
luminosity_ratio,1657991712044661374,100
luminosity_ratio,1657991721287294097,100
luminosity_ratio,1657991730563370523,100
luminosity_ratio,1657991739819321137,100
luminosity_ratio,1657991749095877296,100
luminosity_ratio,1657991758346600420,100
luminosity_ratio,1657991767621409755,100
luminosity_ratio,1657991776901830402,100
luminosity_ratio,1657991786161513872,100
luminosity_ratio,1657991795406514227,100
luminosity_ratio,1657991804658659105,100
luminosity_ratio,1657991813916556174,100
luminosity_ratio,1657991823187101207,100
luminosity_ratio,1657991832448783154,100
luminosity_ratio,1657991841729792851,100
luminosity_ratio,1657991851000911597,100
luminosity_ratio,1657991860272663544,100
luminosity_ratio,1657991869529939052,100
luminosity_ratio,1657991878810101166,100
luminosity_ratio,1657991888084652548,100
luminosity_ratio,1657991897336276394,100
luminosity_ratio,1657991906596177005,100
luminosity_ratio,1657991915870274556,100
luminosity_ratio,1657991925124230085,100
luminosity_ratio,1657991934374326896,100
luminosity_ratio,1657991943631269497,100
luminosity_ratio,1657991952898860172,100
luminosity_ratio,1657991962166949780,100
luminosity_ratio,1657991971415481268,100
luminosity_ratio,1657991980700479606,100
luminosity_ratio,1657991989958770283,100
luminosity_ratio,1657991999223941003,100
luminosity_ratio,1657992008489946431,100
luminosity_ratio,1657992017777396188,100
luminosity_ratio,1657992027036760006,100
luminosity_ratio,1657992036304603206,100
luminosity_ratio,1657992045562869192,100
luminosity_ratio,1657992054833944615,100
luminosity_ratio,1657992064106437526,100
luminosity_ratio,1657992073361057276,100
luminosity_ratio,1657992082610257088,100
luminosity_ratio,1657992091864248105,100
luminosity_ratio,1657992101118199779,100
luminosity_ratio,1657992110386240991,100
luminosity_ratio,1657992119653277380,100
luminosity_ratio,1657992128912243172,100
luminosity_ratio,1657992138179825343,100
luminosity_ratio,1657992147440262048,100
luminosity_ratio,1657992156709363898,100
luminosity_ratio,1657992165981719111,100
luminosity_ratio,1657992175242198834,100
luminosity_ratio,1657992184513476820,100
luminosity_ratio,1657992193778394643,100
luminosity_ratio,1657992203046640746,100
luminosity_ratio,1657992212319567604,100
luminosity_ratio,1657992221575638002,100
luminosity_ratio,1657992230840823580,100
luminosity_ratio,1657992240116671089,100
luminosity_ratio,1657992249387958960,100
luminosity_ratio,1657992258649880119,100
luminosity_ratio,1657992267916805896,100
luminosity_ratio,1657992277175480536,100
luminosity_ratio,1657992286450891595,100
luminosity_ratio,1657992295726240604,100
luminosity_ratio,1657992304978937279,100
luminosity_ratio,1657992314231803198,100
luminosity_ratio,1657992323486597097,100
luminosity_ratio,1657992332764050846,100
luminosity_ratio,1657992342027215321,100
luminosity_ratio,1657992351284765158,100
luminosity_ratio,1657992360545200586,100
luminosity_ratio,1657992369814258394,100
luminosity_ratio,1657992379117275420,100
luminosity_ratio,1657992388353128437,100
luminosity_ratio,1657992397596663735,100
luminosity_ratio,1657992406846538562,100
luminosity_ratio,1657992416127300905,100
luminosity_ratio,1657992425379475403,100
luminosity_ratio,1657992434653526251,100
luminosity_ratio,1657992443921516350,100
luminosity_ratio,1657992453187705047,100
luminosity_ratio,1657992462454905784,100
luminosity_ratio,1657992471723703999,100
luminosity_ratio,1657992480976186154,100
luminosity_ratio,1657992490237574962,100
luminosity_ratio,1657992499505007267,100
luminosity_ratio,1657992508753399231,100
luminosity_ratio,1657992518008124182,100
luminosity_ratio,1657992527267617019,100
luminosity_ratio,1657992536533052334,100
luminosity_ratio,1657992545796017460,100
luminosity_ratio,1657992555057005253,100
luminosity_ratio,1657992564316843579,100
luminosity_ratio,1657992573579970705,100
luminosity_ratio,1657992582835771083,100
luminosity_ratio,1657992592095148412,100
luminosity_ratio,1657992601367098451,100
luminosity_ratio,1657992610618423306,100
luminosity_ratio,1657992619888374656,100
luminosity_ratio,1657992629147396627,100
luminosity_ratio,1657992638397515056,100
luminosity_ratio,1657992647658467321,100
luminosity_ratio,1657992656919370358,100
luminosity_ratio,1657992666175509396,100
luminosity_ratio,1657992675436449442,100
luminosity_ratio,1657992684714253358,100
luminosity_ratio,1657992693967606666,100
luminosity_ratio,1657992703217391178,100
luminosity_ratio,1657992712491670326,100
luminosity_ratio,1657992721759781380,100
luminosity_ratio,1657992731027733824,100
luminosity_ratio,1657992740300018526,100
luminosity_ratio,1657992749585865092,100
luminosity_ratio,1657992758846725789,100
luminosity_ratio,1657992768109906220,100
luminosity_ratio,1657992777378204127,100
luminosity_ratio,1657992786631139766,100
luminosity_ratio,1657992795897205078,100
luminosity_ratio,1657992805157246572,100
luminosity_ratio,1657992814427101563,100
luminosity_ratio,1657992823690194855,100
luminosity_ratio,1657992832954178659,100
luminosity_ratio,1657992842223312384,100
luminosity_ratio,1657992851503287901,100
luminosity_ratio,1657992860770830151,100
luminosity_ratio,1657992870044127915,100
luminosity_ratio,1657992879309305135,100
luminosity_ratio,1657992888576534861,100
luminosity_ratio,1657992897837579889,100
luminosity_ratio,1657992907094563841,100
luminosity_ratio,1657992916356316181,100
luminosity_ratio,1657992925611425520,100
luminosity_ratio,1657992934879628685,100
luminosity_ratio,1657992944155736323,100
luminosity_ratio,1657992953411584859,100
luminosity_ratio,1657992962669813273,100
luminosity_ratio,1657992971938784087,100
luminosity_ratio,1657992981204960024,100
luminosity_ratio,1657992990464127966,100
luminosity_ratio,1657992999717412125,100
luminosity_ratio,1657993008985976436,100
luminosity_ratio,1657993018236007939,100
luminosity_ratio,1657993027513048213,100
luminosity_ratio,1657993036769100807,100
luminosity_ratio,1657993046045082931,100
luminosity_ratio,1657993055308925915,100
luminosity_ratio,1657993064573112571,100
luminosity_ratio,1657993073833860914,100
luminosity_ratio,1657993083102248833,100
luminosity_ratio,1657993092358248652,100
luminosity_ratio,1657993101628385149,100
luminosity_ratio,1657993110898205858,100
luminosity_ratio,1657993120168467511,100
luminosity_ratio,1657993129435484651,100
luminosity_ratio,1657993138693224767,100
luminosity_ratio,1657993147964585213,100
luminosity_ratio,1657993157217751277,100
luminosity_ratio,1657993166499667608,100
luminosity_ratio,1657993175771568341,100
luminosity_ratio,1657993185030748918,100
luminosity_ratio,1657993194321732611,100
luminosity_ratio,1657993203583877770,100
luminosity_ratio,1657993212842892627,100
luminosity_ratio,1657993222122257991,100
luminosity_ratio,1657993231361920520,100
luminosity_ratio,1657993240627000124,100
luminosity_ratio,1657993249904964022,100
luminosity_ratio,1657993259180333942,100
luminosity_ratio,1657993268434886120,100
luminosity_ratio,1657993277696685599,100
luminosity_ratio,1657993286983992201,100
luminosity_ratio,1657993296235583015,100
luminosity_ratio,1657993305501339515,100
luminosity_ratio,1657993314766227991,100
luminosity_ratio,1657993324031245067,100
luminosity_ratio,1657993333301146539,100
luminosity_ratio,1657993342559453575,100
luminosity_ratio,1657993351827434399,100
luminosity_ratio,1657993361091073757,100
luminosity_ratio,1657993370356933765,100
luminosity_ratio,1657993379620494024,100
luminosity_ratio,1657993388922335484,100
luminosity_ratio,1657993398135480275,100
luminosity_ratio,1657993407399545807,100
luminosity_ratio,1657993416686540060,100
luminosity_ratio,1657993425952413396,100
luminosity_ratio,1657993435221839329,100
luminosity_ratio,1657993444489761574,100
luminosity_ratio,1657993453742918250,100
luminosity_ratio,1657993463013432861,100
luminosity_ratio,1657993472288742020,100
luminosity_ratio,1657993481540875881,100
luminosity_ratio,1657993490809049116,100
luminosity_ratio,1657993500082084045,100
luminosity_ratio,1657993509342056260,100
luminosity_ratio,1657993518610653951,100
luminosity_ratio,1657993527885380015,100
luminosity_ratio,1657993537137221593,100
luminosity_ratio,1657993546388360671,100
luminosity_ratio,1657993555654842119,100
luminosity_ratio,1657993564913339359,100
luminosity_ratio,1657993574179416630,100
luminosity_ratio,1657993583421978570,100
luminosity_ratio,1657993592688644571,100
luminosity_ratio,1657993601957746781,100
luminosity_ratio,1657993611218685520,100
luminosity_ratio,1657993620478337914,100
luminosity_ratio,1657993629752120160,100
luminosity_ratio,1657993639003465531,100
luminosity_ratio,1657993648263410965,100
luminosity_ratio,1657993657538953670,100
luminosity_ratio,1657993666821034553,100
luminosity_ratio,1657993676085938019,100
luminosity_ratio,1657993685352973385,100
luminosity_ratio,1657993694613990087,100
luminosity_ratio,1657993703881085113,100
luminosity_ratio,1657993713146193691,100
luminosity_ratio,1657993722413473963,100
luminosity_ratio,1657993731686426155,100
luminosity_ratio,1657993740968492862,100
luminosity_ratio,1657993750241226682,100
luminosity_ratio,1657993759507177861,100
luminosity_ratio,1657993768771045431,100
luminosity_ratio,1657993778054355492,100
luminosity_ratio,1657993787328175350,100
luminosity_ratio,1657993796603538336,100
luminosity_ratio,1657993805948321989,100
luminosity_ratio,1657993815155583656,100
luminosity_ratio,1657993824410741886,100
luminosity_ratio,1657993833665676457,100
luminosity_ratio,1657993842920695487,100
luminosity_ratio,1657993852185545515,100
luminosity_ratio,1657993861470938033,100
luminosity_ratio,1657993870735826732,100
luminosity_ratio,1657993879987813945,100
luminosity_ratio,1657993889258441970,100
luminosity_ratio,1657993898523037581,100
luminosity_ratio,1657993907793993152,100
luminosity_ratio,1657993917058929120,100
luminosity_ratio,1657993926323185571,100
luminosity_ratio,1657993935596968773,100
luminosity_ratio,1657993944850574147,100
luminosity_ratio,1657993954129305642,100
luminosity_ratio,1657993963408417165,100
luminosity_ratio,1657993972667086780,100
luminosity_ratio,1657993981948434726,100
luminosity_ratio,1657993991200702813,100
luminosity_ratio,1657994000458601095,100
luminosity_ratio,1657994009719487585,100
luminosity_ratio,1657994019002106618,100
luminosity_ratio,1657994028279514743,100
luminosity_ratio,1657994037532482731,100
luminosity_ratio,1657994046805546244,100
luminosity_ratio,1657994056067663527,100
luminosity_ratio,1657994065320381160,100
luminosity_ratio,1657994074582569682,100
luminosity_ratio,1657994083832638124,100
luminosity_ratio,1657994093081782397,100
luminosity_ratio,1657994102359582775,100
luminosity_ratio,1657994111620867741,100
luminosity_ratio,1657994120896822017,100
luminosity_ratio,1657994130159796722,100
luminosity_ratio,1657994139412093321,100
luminosity_ratio,1657994148682575798,100
luminosity_ratio,1657994157958029668,100
luminosity_ratio,1657994167235037732,100
luminosity_ratio,1657994176505043547,100
luminosity_ratio,1657994185759147426,100
luminosity_ratio,1657994195030158110,100
luminosity_ratio,1657994204301363821,100
luminosity_ratio,1657994213580251361,100
luminosity_ratio,1657994222852016997,100
luminosity_ratio,1657994232122572396,100
luminosity_ratio,1657994241410180550,100
luminosity_ratio,1657994250669307011,100
luminosity_ratio,1657994259923449658,100
luminosity_ratio,1657994269194581815,100
luminosity_ratio,1657994278471615864,100
luminosity_ratio,1657994287753454098,100
luminosity_ratio,1657994297009361244,100
luminosity_ratio,1657994306277308620,100
luminosity_ratio,1657994315541978275,100
luminosity_ratio,1657994324806830248,100
luminosity_ratio,1657994334075395224,100
luminosity_ratio,1657994343346889706,100
luminosity_ratio,1657994352601052439,100
luminosity_ratio,1657994361860895435,100
luminosity_ratio,1657994371134135437,100
luminosity_ratio,1657994380408066034,100
luminosity_ratio,1657994389674713505,100
luminosity_ratio,1657994398931091053,100
luminosity_ratio,1657994408201029789,100
luminosity_ratio,1657994417461227395,100
luminosity_ratio,1657994426724120968,100
luminosity_ratio,1657994435980082365,100
luminosity_ratio,1657994445238567167,100
luminosity_ratio,1657994454490215619,100
luminosity_ratio,1657994463745319064,100
luminosity_ratio,1657994473014175192,100
luminosity_ratio,1657994482283045640,100
luminosity_ratio,1657994491540787643,100
luminosity_ratio,1657994500785681524,100
luminosity_ratio,1657994510049184153,100
luminosity_ratio,1657994519306068417,100
luminosity_ratio,1657994528548067897,100
luminosity_ratio,1657994537809067022,100
luminosity_ratio,1657994547065626721,100
luminosity_ratio,1657994556327576191,100
luminosity_ratio,1657994565595167612,100
luminosity_ratio,1657994574852466810,100
luminosity_ratio,1657994584116392720,100
luminosity_ratio,1657994593373384746,100
luminosity_ratio,1657994602643327526,100
luminosity_ratio,1657994611899222705,100
luminosity_ratio,1657994621157301734,100
luminosity_ratio,1657994630406571187,100
luminosity_ratio,1657994639669981340,100
luminosity_ratio,1657994648931496139,100
luminosity_ratio,1657994658210462260,100
luminosity_ratio,1657994667474456889,100
luminosity_ratio,1657994676723401488,100
luminosity_ratio,1657994685981575949,100
luminosity_ratio,1657994695227440793,100
luminosity_ratio,1657994704491405458,100
luminosity_ratio,1657994713748569862,100
luminosity_ratio,1657994723008598693,100
luminosity_ratio,1657994732277305507,100
luminosity_ratio,1657994741547610701,100
luminosity_ratio,1657994750824549939,100
luminosity_ratio,1657994760090469335,100
luminosity_ratio,1657994769358520783,100
luminosity_ratio,1657994778614580537,100
luminosity_ratio,1657994787885898113,100
luminosity_ratio,1657994797148683138,100
luminosity_ratio,1657994806408712451,100
luminosity_ratio,1657994815658784997,100
luminosity_ratio,1657994824919955944,100
luminosity_ratio,1657994834202904834,100
luminosity_ratio,1657994843472427044,100
luminosity_ratio,1657994852731349476,100
luminosity_ratio,1657994862001955798,100
luminosity_ratio,1657994871271762895,100
luminosity_ratio,1657994880547932739,100
luminosity_ratio,1657994889817511065,100
luminosity_ratio,1657994899081486453,100
luminosity_ratio,1657994908347083802,100
luminosity_ratio,1657994917607161903,100
luminosity_ratio,1657994926867990365,100
luminosity_ratio,1657994936129111702,100
luminosity_ratio,1657994945382557277,100
luminosity_ratio,1657994954646245745,100
luminosity_ratio,1657994963902234080,100
luminosity_ratio,1657994973151178581,100
luminosity_ratio,1657994982413126373,100
luminosity_ratio,1657994991672271250,100
luminosity_ratio,1657995000934975223,100
luminosity_ratio,1657995010194384718,100
luminosity_ratio,1657995019454453012,100
luminosity_ratio,1657995028727436808,100
luminosity_ratio,1657995037983557413,100
luminosity_ratio,1657995047256130889,100
luminosity_ratio,1657995056520615145,100
luminosity_ratio,1657995065789601386,100
luminosity_ratio,1657995075066172761,100
luminosity_ratio,1657995084326345465,100
luminosity_ratio,1657995093580572395,100
luminosity_ratio,1657995102841575424,100
luminosity_ratio,1657995112109061980,100
luminosity_ratio,1657995121364181166,100
luminosity_ratio,1657995130624713956,100
luminosity_ratio,1657995139891691335,100
luminosity_ratio,1657995149171564285,100
luminosity_ratio,1657995158436852356,100
luminosity_ratio,1657995167700965105,100
luminosity_ratio,1657995176955841759,100
luminosity_ratio,1657995186232879562,100
luminosity_ratio,1657995195517931781,100
luminosity_ratio,1657995204768911646,100
luminosity_ratio,1657995214055611307,100
luminosity_ratio,1657995223310917714,100
luminosity_ratio,1657995232591171993,100
luminosity_ratio,1657995241856164766,100
luminosity_ratio,1657995251117092342,100
luminosity_ratio,1657995260395026630,100
luminosity_ratio,1657995269671230304,100
luminosity_ratio,1657995278922293269,100
luminosity_ratio,1657995288185183250,100
luminosity_ratio,1657995297456260260,100
luminosity_ratio,1657995306738357042,100
luminosity_ratio,1657995316000301366,100
luminosity_ratio,1657995325260187960,100
luminosity_ratio,1657995364535827882,100
luminosity_ratio,1657995373812990618,100
luminosity_ratio,1657995383065566766,100
luminosity_ratio,1657995392330178807,100
luminosity_ratio,1657995401598585875,100
luminosity_ratio,1657995410878017033,100
luminosity_ratio,1657995420126750627,100
luminosity_ratio,1657995429385580599,100
luminosity_ratio,1657995438640865180,100
luminosity_ratio,1657995447900921983,100
luminosity_ratio,1657995457176621419,100
luminosity_ratio,1657995466453648340,100
luminosity_ratio,1657995475720957802,100
luminosity_ratio,1657995484991909091,100
luminosity_ratio,1657995494260679517,100
luminosity_ratio,1657995503524044729,100
luminosity_ratio,1657995512788890330,100
luminosity_ratio,1657995522055424673,100
luminosity_ratio,1657995531334161858,100
luminosity_ratio,1657995540614451493,100
luminosity_ratio,1657995549868727978,100
luminosity_ratio,1657995559131363702,100
luminosity_ratio,1657995568397355843,100
luminosity_ratio,1657995577666289509,100
luminosity_ratio,1657995586930296439,100
luminosity_ratio,1657995596196405905,100
luminosity_ratio,1657995605447361189,100
luminosity_ratio,1657995614707967615,100
luminosity_ratio,1657995623976360231,100
luminosity_ratio,1657995633247540184,100
luminosity_ratio,1657995642522879163,100
luminosity_ratio,1657995651779494996,100
luminosity_ratio,1657995661035016193,100
luminosity_ratio,1657995670290299450,100
luminosity_ratio,1657995679553574403,100
luminosity_ratio,1657995688811953488,100
luminosity_ratio,1657995698068654811,100
luminosity_ratio,1657995707325055477,100
luminosity_ratio,1657995716577753167,100
luminosity_ratio,1657995725850612714,100
luminosity_ratio,1657995735106930277,100
luminosity_ratio,1657995744361171945,100
luminosity_ratio,1657995753628913381,100
luminosity_ratio,1657995762886669421,100
luminosity_ratio,1657995772139717785,100
luminosity_ratio,1657995781399519644,100
luminosity_ratio,1657995790658955646,100
luminosity_ratio,1657995799938085771,100
luminosity_ratio,1657995809183062319,100
luminosity_ratio,1657995818437101107,100
luminosity_ratio,1657995827703106542,100
luminosity_ratio,1657995836974711433,100
luminosity_ratio,1657995846229669894,100
luminosity_ratio,1657995855487175883,100
luminosity_ratio,1657995864756340496,100
luminosity_ratio,1657995874027015638,100
luminosity_ratio,1657995883279953773,100
luminosity_ratio,1657995892557326339,100
luminosity_ratio,1657995901817369956,100
luminosity_ratio,1657995911098320149,100
luminosity_ratio,1657995920373381487,100
luminosity_ratio,1657995929623406736,100
luminosity_ratio,1657995938886977900,100
luminosity_ratio,1657995948150462686,100
luminosity_ratio,1657995957409570133,100
luminosity_ratio,1657995966679763882,100
luminosity_ratio,1657995975967695189,100
luminosity_ratio,1657995985222872307,100
luminosity_ratio,1657995994480766286,100
luminosity_ratio,1657996003734806227,100
luminosity_ratio,1657996013023912159,100
luminosity_ratio,1657996022269448284,100
luminosity_ratio,1657996031528644915,100
luminosity_ratio,1657996040795793863,100
luminosity_ratio,1657996050038928036,100
luminosity_ratio,1657996059313895840,100
luminosity_ratio,1657996068586017806,100
luminosity_ratio,1657996077852027033,100
luminosity_ratio,1657996087118006928,100
luminosity_ratio,1657996096391505736,100
luminosity_ratio,1657996105664732759,100
luminosity_ratio,1657996114929141039,100
luminosity_ratio,1657996124217171390,100
luminosity_ratio,1657996133491124205,100
luminosity_ratio,1657996142772255480,100
luminosity_ratio,1657996152029296481,100
luminosity_ratio,1657996161287120162,100
luminosity_ratio,1657996170539379473,100
luminosity_ratio,1657996179812267181,100
luminosity_ratio,1657996189066165820,100
luminosity_ratio,1657996198329332422,100
luminosity_ratio,1657996207593869385,100
luminosity_ratio,1657996216863541341,100
luminosity_ratio,1657996226145977700,100
luminosity_ratio,1657996235420682098,100
luminosity_ratio,1657996244675606114,100
luminosity_ratio,1657996253940399575,100
luminosity_ratio,1657996263213186137,100
luminosity_ratio,1657996272478596356,100
luminosity_ratio,1657996281727231012,100
luminosity_ratio,1657996290996819016,100
luminosity_ratio,1657996300280384897,100
luminosity_ratio,1657996309552961390,100
luminosity_ratio,1657996318842999713,100
luminosity_ratio,1657996328098520575,100
luminosity_ratio,1657996337342663981,100
luminosity_ratio,1657996346605043670,100
luminosity_ratio,1657996355860145967,100
luminosity_ratio,1657996365130164747,100
luminosity_ratio,1657996374390234739,100
luminosity_ratio,1657996383649345945,100
luminosity_ratio,1657996392920161801,100
luminosity_ratio,1657996402201186611,100
luminosity_ratio,1657996411449059885,100
luminosity_ratio,1657996420722898623,100
luminosity_ratio,1657996429997164137,100
luminosity_ratio,1657996439274939956,100
luminosity_ratio,1657996448538255284,100
luminosity_ratio,1657996457794314639,100
luminosity_ratio,1657996467068295318,100
luminosity_ratio,1657996476331189688,100
luminosity_ratio,1657996485586643093,100
luminosity_ratio,1657996494847113656,100
luminosity_ratio,1657996504122151469,100
luminosity_ratio,1657996513391013447,100
luminosity_ratio,1657996522654819967,100
luminosity_ratio,1657996531916461526,100
luminosity_ratio,1657996541177208523,100
luminosity_ratio,1657996550438500641,100
